Fecha medida,Código,Nivel medio diario (m)
2023-12-09,EA-117-TOT,
2023-12-09,EA-430B,
2023-12-10,EA-001,0.350
2023-12-10,EA-007,
2023-12-10,EA-021-PR,0.080
2023-12-10,EA-062-TOT,
2023-12-10,EA-063-PR,0.000
2023-12-10,EA-112-TOT,
2023-12-10,EA-117-TOT,
2023-12-10,EA-430B,
2023-12-11,EA-001,0.350
2023-12-11,EA-007,
2023-12-11,EA-021-PR,0.080
2023-12-11,EA-062-TOT,
2023-12-11,EA-063-PR,0.000
2023-12-11,EA-112-TOT,
2023-12-11,EA-117-TOT,
2023-12-11,EA-430B,
2023-12-12,EA-001,0.350
2023-12-12,EA-007,
2023-12-12,EA-021-PR,0.080
2023-12-12,EA-062-TOT,
2023-12-12,EA-063-PR,0.000
2023-12-12,EA-112-TOT,
2023-12-12,EA-117-TOT,
2023-12-12,EA-430B,
2023-12-13,EA-001,0.350
2023-12-13,EA-007,
2023-12-13,EA-021-PR,0.080
2023-12-13,EA-062-TOT,
2023-12-13,EA-063-PR,0.000
2023-12-13,EA-112-TOT,
2023-12-13,EA-117-TOT,
2023-12-13,EA-430B,
2023-12-14,EA-001,0.350
2023-12-14,EA-007,
2023-12-14,EA-021-PR,0.080
2023-12-14,EA-062-TOT,
2023-12-14,EA-063-PR,0.000
2023-12-14,EA-112-TOT,
2023-12-14,EA-117-TOT,
2023-12-14,EA-430B,
2023-12-15,EA-001,0.350
2023-12-15,EA-007,
2023-12-15,EA-021-PR,0.080
2023-12-15,EA-062-TOT,
2023-12-15,EA-063-PR,0.000
2023-12-15,EA-112-TOT,
2023-12-15,EA-117-TOT,
2023-12-15,EA-430B,
2023-12-16,EA-001,0.350
2023-12-16,EA-007,
2023-12-16,EA-021-PR,0.090
2023-12-16,EA-062-TOT,
2023-12-16,EA-063-PR,0.000
2023-12-16,EA-112-TOT,
2023-12-16,EA-117-TOT,
2023-12-16,EA-430B,
2023-12-17,EA-001,0.350
2023-12-17,EA-007,
2023-12-17,EA-021-PR,0.090
2023-12-17,EA-062-TOT,
2023-12-17,EA-063-PR,0.000
2023-12-17,EA-112-TOT,
2023-12-17,EA-117-TOT,
2023-12-17,EA-430B,
2023-12-18,EA-001,0.350
2023-12-18,EA-007,
2023-12-18,EA-021-PR,0.080
2023-12-18,EA-062-TOT,
2023-12-18,EA-063-PR,0.000
2023-12-18,EA-112-TOT,
2023-12-18,EA-117-TOT,
2023-12-18,EA-430B,
2023-12-19,EA-001,0.350
2023-12-19,EA-007,
2023-12-19,EA-021-PR,0.080
2023-12-19,EA-062-TOT,
2023-12-19,EA-063-PR,0.000
2023-12-19,EA-112-TOT,
2023-12-19,EA-117-TOT,
2023-12-19,EA-430B,
2023-12-20,EA-001,0.350
2023-12-20,EA-007,
2023-12-20,EA-021-PR,0.080
2023-12-20,EA-062-TOT,
2023-12-20,EA-063-PR,0.000
2023-12-20,EA-112-TOT,
2023-12-20,EA-117-TOT,
2023-12-20,EA-430B,
2023-12-21,EA-001,0.350
2023-12-21,EA-007,
2023-12-21,EA-021-PR,0.080
2023-12-21,EA-062-TOT,
2023-12-21,EA-063-PR,0.000
2023-12-21,EA-112-TOT,
2023-12-21,EA-117-TOT,
2023-12-21,EA-430B,
2023-12-22,EA-001,0.350
2023-12-22,EA-007,
2023-12-22,EA-021-PR,0.080
2023-12-22,EA-062-TOT,
2023-12-22,EA-063-PR,0.000
2023-12-22,EA-112-TOT,
2023-12-22,EA-117-TOT,
2023-12-22,EA-430B,
2023-12-23,EA-001,0.350
2023-12-23,EA-007,
2023-12-23,EA-021-PR,0.070
2023-12-23,EA-062-TOT,
2023-12-23,EA-063-PR,0.000
2023-12-23,EA-112-TOT,
2023-12-23,EA-117-TOT,
2023-12-23,EA-430B,
2023-12-24,EA-001,0.350
2023-12-24,EA-007,
2023-12-24,EA-021-PR,0.070
2023-12-24,EA-062-TOT,
2023-12-24,EA-063-PR,0.000
2023-12-24,EA-112-TOT,
2023-12-24,EA-117-TOT,
2023-12-24,EA-430B,
2023-12-25,EA-112-TOT,
2023-12-25,EA-117-TOT,
2023-12-25,EA-430B,
2023-12-25,EA-001,0.350
2023-12-25,EA-007,
2023-12-25,EA-021-PR,0.070
2023-12-25,EA-062-TOT,
2023-12-25,EA-063-PR,0.000
2023-12-26,EA-001,0.360
2023-12-26,EA-007,
2023-12-26,EA-021-PR,0.080
2023-12-26,EA-062-TOT,
2023-12-26,EA-063-PR,0.000
2023-12-26,EA-112-TOT,
2023-12-26,EA-117-TOT,
2023-12-26,EA-430B,
2023-12-27,EA-001,0.360
2023-12-27,EA-007,
2023-12-27,EA-021-PR,0.070
2023-12-27,EA-062-TOT,
2023-12-27,EA-063-PR,0.000
2023-12-27,EA-112-TOT,
2023-12-27,EA-117-TOT,
2023-12-27,EA-430B,
2023-12-28,EA-001,0.360
2023-12-28,EA-007,
2023-12-28,EA-021-PR,0.080
2023-12-28,EA-062-TOT,
2023-12-28,EA-063-PR,0.000
2023-12-28,EA-112-TOT,
2023-12-28,EA-117-TOT,
2023-12-28,EA-430B,
2023-12-29,EA-001,0.360
2023-12-29,EA-007,
2023-12-29,EA-021-PR,0.080
2023-12-29,EA-062-TOT,
2023-12-29,EA-063-PR,0.000
2023-12-29,EA-112-TOT,
2023-12-29,EA-117-TOT,
2023-12-29,EA-430B,
2023-12-30,EA-001,0.360
2023-12-30,EA-007,
2023-12-30,EA-021-PR,0.080
2023-12-30,EA-062-TOT,
2023-12-30,EA-063-PR,0.000
2023-12-30,EA-112-TOT,
2023-12-30,EA-117-TOT,
2023-12-30,EA-430B,
2023-12-31,EA-001,0.360
2023-12-31,EA-007,
2023-12-31,EA-021-PR,0.080
2023-12-31,EA-062-TOT,
2023-12-31,EA-063-PR,0.000
2023-12-31,EA-112-TOT,
2023-12-31,EA-117-TOT,
2023-12-31,EA-430B,
2024-01-01,EA-001,0.360
2024-01-01,EA-007,
2024-01-01,EA-021-PR,0.090
2024-01-01,EA-062-TOT,
2024-01-01,EA-063-PR,0.000
2024-01-01,EA-112-TOT,
2024-01-01,EA-117-TOT,
2024-01-01,EA-430B,
2024-01-02,EA-001,0.360
2024-01-02,EA-007,
2024-01-02,EA-021-PR,0.090
2024-01-02,EA-062-TOT,
2024-01-02,EA-063-PR,0.000
2024-01-02,EA-112-TOT,
2024-01-02,EA-117-TOT,
2024-01-02,EA-430B,
2024-01-03,EA-001,0.320
2024-01-03,EA-007,
2024-01-03,EA-021-PR,0.080
2024-01-03,EA-062-TOT,
2024-01-03,EA-063-PR,0.000
2024-01-03,EA-112-TOT,
2024-01-03,EA-117-TOT,
2024-01-03,EA-430B,
2024-01-04,EA-001,0.320
2024-01-04,EA-007,
2024-01-04,EA-021-PR,0.080
2024-01-04,EA-062-TOT,
2024-01-04,EA-063-PR,0.000
2024-01-04,EA-112-TOT,
2024-01-04,EA-117-TOT,
2024-01-04,EA-430B,
2024-01-05,EA-001,0.320
2024-01-05,EA-007,
2024-01-05,EA-021-PR,0.090
2024-01-05,EA-062-TOT,
2024-01-05,EA-063-PR,0.000
2024-01-05,EA-112-TOT,
2024-01-05,EA-117-TOT,
2024-01-05,EA-430B,
2024-01-06,EA-001,0.320
2024-01-06,EA-007,
2024-01-06,EA-021-PR,0.090
2024-01-06,EA-062-TOT,
2024-01-06,EA-063-PR,0.000
2024-01-06,EA-112-TOT,
2024-01-06,EA-117-TOT,
2024-01-06,EA-430B,
2024-01-07,EA-001,0.320
2024-01-07,EA-007,
2024-01-07,EA-021-PR,0.100
2024-01-07,EA-062-TOT,
2024-01-07,EA-063-PR,0.000
2024-01-07,EA-112-TOT,
2024-01-07,EA-117-TOT,
2024-01-07,EA-430B,
2024-01-08,EA-001,0.320
2024-01-08,EA-007,
2024-01-08,EA-021-PR,0.120
2024-01-08,EA-062-TOT,
2024-01-08,EA-063-PR,0.000
2024-01-08,EA-112-TOT,
2024-01-08,EA-117-TOT,
2024-01-08,EA-430B,
2024-01-09,EA-001,0.320
2024-01-09,EA-007,
2024-01-09,EA-021-PR,0.140
2024-01-09,EA-062-TOT,
2024-01-09,EA-063-PR,0.000
2024-01-09,EA-112-TOT,
2024-01-09,EA-117-TOT,
2024-01-09,EA-430B,
2024-01-10,EA-001,0.270
2024-01-10,EA-007,
2024-01-10,EA-021-PR,0.120
2024-01-10,EA-062-TOT,
2024-01-10,EA-063-PR,0.000
2024-01-10,EA-112-TOT,
2024-01-10,EA-117-TOT,
2024-01-10,EA-430B,
2024-01-11,EA-001,0.270
2024-01-11,EA-007,
2024-01-11,EA-021-PR,0.110
2024-01-11,EA-062-TOT,
2024-01-11,EA-063-PR,0.000
2024-01-11,EA-112-TOT,
2024-01-11,EA-117-TOT,
2024-01-11,EA-430B,
2024-01-12,EA-062-TOT,
2024-01-12,EA-063-PR,0.000
2024-01-12,EA-112-TOT,
2024-01-12,EA-117-TOT,
2024-01-12,EA-430B,
2024-01-12,EA-001,0.270
2024-01-12,EA-007,
2024-01-12,EA-021-PR,0.120
2024-01-13,EA-001,0.270
2024-01-13,EA-007,
2024-01-13,EA-021-PR,0.120
2024-01-13,EA-062-TOT,
2024-01-13,EA-063-PR,0.000
2024-01-13,EA-112-TOT,
2024-01-13,EA-117-TOT,
2024-01-13,EA-430B,
2024-01-14,EA-001,0.270
2024-01-14,EA-007,
2024-01-14,EA-021-PR,0.130
2024-01-14,EA-062-TOT,
2024-01-14,EA-063-PR,0.000
2024-01-14,EA-112-TOT,
2024-01-14,EA-117-TOT,
2024-01-14,EA-430B,
2024-01-15,EA-001,0.270
2024-01-15,EA-007,
2024-01-15,EA-021-PR,0.130
2024-01-15,EA-062-TOT,
2024-01-15,EA-063-PR,0.000
2024-01-15,EA-112-TOT,
2024-01-15,EA-117-TOT,
2024-01-15,EA-430B,
2024-01-16,EA-001,0.270
2024-01-16,EA-007,
2024-01-16,EA-021-PR,0.130
2024-01-16,EA-062-TOT,
2024-01-16,EA-063-PR,0.000
2024-01-16,EA-112-TOT,
2024-01-16,EA-117-TOT,
2024-01-16,EA-430B,
2024-01-17,EA-001,0.270
2024-01-17,EA-007,
2024-01-17,EA-021-PR,0.120
2024-01-17,EA-062-TOT,
2024-01-17,EA-063-PR,0.000
2024-01-17,EA-112-TOT,
2024-01-17,EA-117-TOT,
2024-01-17,EA-430B,
2024-01-18,EA-001,0.270
2024-01-18,EA-007,
2024-01-18,EA-021-PR,0.120
2024-01-18,EA-062-TOT,
2024-01-18,EA-063-PR,0.000
2024-01-18,EA-112-TOT,
2024-01-18,EA-117-TOT,
2024-01-18,EA-430B,
2024-01-19,EA-001,0.270
2024-01-19,EA-007,
2024-01-19,EA-021-PR,0.120
2024-01-19,EA-062-TOT,
2024-01-19,EA-063-PR,0.000
2024-01-19,EA-112-TOT,
2024-01-19,EA-117-TOT,
2024-01-19,EA-430B,
2024-01-20,EA-001,0.270
2024-01-20,EA-007,
2024-01-20,EA-021-PR,0.120
2024-01-20,EA-062-TOT,
2024-01-20,EA-063-PR,0.000
2024-01-20,EA-112-TOT,
2024-01-20,EA-117-TOT,
2024-01-20,EA-430B,
2024-01-21,EA-001,0.270
2024-01-21,EA-007,
2024-01-21,EA-021-PR,0.130
2024-01-21,EA-062-TOT,
2024-01-21,EA-063-PR,0.000
2024-01-21,EA-112-TOT,
2024-01-21,EA-117-TOT,
2024-01-21,EA-430B,
2024-01-22,EA-001,0.270
2024-01-22,EA-007,
2024-01-22,EA-021-PR,0.130
2024-01-22,EA-062-TOT,
2024-01-22,EA-063-PR,0.000
2024-01-22,EA-112-TOT,
2024-01-22,EA-117-TOT,
2024-01-22,EA-430B,
2024-01-23,EA-001,0.270
2024-01-23,EA-007,
2024-01-23,EA-021-PR,0.130
2024-01-23,EA-062-TOT,
2024-01-23,EA-063-PR,0.000
2024-01-23,EA-112-TOT,
2024-01-23,EA-117-TOT,
2024-01-23,EA-430B,
2024-01-24,EA-001,0.270
2024-01-24,EA-007,
2024-01-24,EA-021-PR,0.140
2024-01-24,EA-062-TOT,
2024-01-24,EA-063-PR,0.000
2024-01-24,EA-112-TOT,
2024-01-24,EA-117-TOT,
2024-01-24,EA-430B,
2024-01-25,EA-001,0.270
2024-01-25,EA-007,
2024-01-25,EA-021-PR,0.130
2024-01-25,EA-062-TOT,
2024-01-25,EA-063-PR,0.000
2024-01-25,EA-112-TOT,
2024-01-25,EA-117-TOT,
2024-01-25,EA-430B,
2024-01-26,EA-001,0.270
2024-01-26,EA-007,
2024-01-26,EA-021-PR,0.120
2024-01-26,EA-062-TOT,
2024-01-26,EA-063-PR,0.000
2024-01-26,EA-112-TOT,
2024-01-26,EA-117-TOT,
2024-01-26,EA-430B,
2024-01-27,EA-001,0.270
2024-01-27,EA-007,
2024-01-27,EA-021-PR,0.120
2024-01-27,EA-062-TOT,
2024-01-27,EA-063-PR,0.000
2024-01-27,EA-112-TOT,
2024-01-27,EA-117-TOT,
2024-01-27,EA-430B,
2024-01-28,EA-001,0.270
2024-01-28,EA-007,
2024-01-28,EA-021-PR,0.130
2024-01-28,EA-062-TOT,
2024-01-28,EA-063-PR,0.000
2024-01-28,EA-112-TOT,
2024-01-28,EA-117-TOT,
2024-01-28,EA-430B,
2024-01-29,EA-001,0.270
2024-01-29,EA-007,
2024-01-29,EA-021-PR,0.100
2024-01-29,EA-062-TOT,
2024-01-29,EA-063-PR,0.000
2024-01-29,EA-112-TOT,
2024-01-29,EA-117-TOT,
2024-01-29,EA-430B,
2024-01-30,EA-001,0.270
2024-01-30,EA-007,
2024-01-30,EA-021-PR,0.080
2024-01-30,EA-062-TOT,
2024-01-30,EA-063-PR,0.000
2024-01-30,EA-112-TOT,
2024-01-30,EA-117-TOT,
2024-01-30,EA-430B,
2024-01-31,EA-062-TOT,
2024-01-31,EA-063-PR,0.000
2024-01-31,EA-112-TOT,
2024-01-31,EA-117-TOT,
2024-01-31,EA-430B,
2024-01-31,EA-001,0.270
2024-01-31,EA-007,
2024-01-31,EA-021-PR,0.080
2024-02-01,EA-001,0.270
2024-02-01,EA-007,
2024-02-01,EA-021-PR,0.100
2024-02-01,EA-062-TOT,
2024-02-01,EA-063-PR,0.000
2024-02-01,EA-112-TOT,
2024-02-01,EA-117-TOT,
2024-02-01,EA-430B,
2024-02-02,EA-001,0.270
2024-02-02,EA-007,
2024-02-02,EA-021-PR,0.090
2024-02-02,EA-062-TOT,
2024-02-02,EA-063-PR,0.000
2024-02-02,EA-112-TOT,
2024-02-02,EA-117-TOT,
2024-02-02,EA-430B,
2024-02-03,EA-001,0.270
2024-02-03,EA-007,
2024-02-03,EA-021-PR,0.080
2024-02-03,EA-062-TOT,
2024-02-03,EA-063-PR,0.000
2024-02-03,EA-112-TOT,
2024-02-03,EA-117-TOT,
2024-02-03,EA-430B,
2024-02-04,EA-001,0.270
2024-02-04,EA-007,
2024-02-04,EA-021-PR,0.090
2024-02-04,EA-062-TOT,
2024-02-04,EA-063-PR,0.000
2024-02-04,EA-112-TOT,
2024-02-04,EA-117-TOT,
2024-02-04,EA-430B,
2024-02-05,EA-001,0.270
2024-02-05,EA-007,
2024-02-05,EA-021-PR,0.110
2024-02-05,EA-062-TOT,
2024-02-05,EA-063-PR,0.020
2024-02-05,EA-112-TOT,
2024-02-05,EA-117-TOT,
2024-02-05,EA-430B,
2024-02-06,EA-001,0.270
2024-02-06,EA-007,
2024-02-06,EA-021-PR,0.130
2024-02-06,EA-062-TOT,
2024-02-06,EA-063-PR,0.070
2024-02-06,EA-112-TOT,
2024-02-06,EA-117-TOT,
2024-02-06,EA-430B,
2024-02-07,EA-001,0.260
2024-02-07,EA-007,
2024-02-07,EA-021-PR,0.130
2024-02-07,EA-062-TOT,
2024-02-07,EA-063-PR,0.090
2024-02-07,EA-112-TOT,
2024-02-07,EA-117-TOT,
2024-02-07,EA-430B,
2024-02-08,EA-001,0.270
2024-02-08,EA-007,
2024-02-08,EA-021-PR,0.130
2024-02-08,EA-062-TOT,
2024-02-08,EA-063-PR,0.100
2024-02-08,EA-112-TOT,
2024-02-08,EA-117-TOT,
2024-02-08,EA-430B,
2024-02-09,EA-001,0.270
2024-02-09,EA-007,
2024-02-09,EA-021-PR,0.150
2024-02-09,EA-062-TOT,
2024-02-09,EA-063-PR,0.110
2024-02-09,EA-112-TOT,
2024-02-09,EA-117-TOT,
2024-02-09,EA-430B,
2024-02-10,EA-001,0.260
2024-02-10,EA-007,
2024-02-10,EA-021-PR,0.140
2024-02-10,EA-062-TOT,
2024-02-10,EA-063-PR,0.070
2024-02-10,EA-112-TOT,
2024-02-10,EA-117-TOT,
2024-02-10,EA-430B,
2024-02-11,EA-001,0.270
2024-02-11,EA-007,
2024-02-11,EA-021-PR,0.130
2024-02-11,EA-062-TOT,
2024-02-11,EA-063-PR,0.020
2024-02-11,EA-112-TOT,
2024-02-11,EA-117-TOT,
2024-02-11,EA-430B,
2024-02-12,EA-001,0.260
2024-02-12,EA-007,
2024-02-12,EA-021-PR,0.140
2024-02-12,EA-062-TOT,
2024-02-12,EA-063-PR,0.000
2024-02-12,EA-112-TOT,
2024-02-12,EA-117-TOT,
2024-02-12,EA-430B,
2024-02-13,EA-001,0.270
2024-02-13,EA-007,
2024-02-13,EA-021-PR,0.130
2024-02-13,EA-062-TOT,
2024-02-13,EA-063-PR,0.030
2024-02-13,EA-112-TOT,
2024-02-13,EA-117-TOT,
2024-02-13,EA-430B,
2024-02-14,EA-001,0.270
2024-02-14,EA-007,
2024-02-14,EA-021-PR,0.120
2024-02-14,EA-062-TOT,
2024-02-14,EA-063-PR,0.000
2024-02-14,EA-112-TOT,
2024-02-14,EA-117-TOT,
2024-02-14,EA-430B,
2024-02-15,EA-001,0.300
2024-02-15,EA-007,
2024-02-15,EA-021-PR,0.110
2024-02-15,EA-062-TOT,
2024-02-15,EA-063-PR,0.000
2024-02-15,EA-112-TOT,
2024-02-15,EA-117-TOT,
2024-02-15,EA-430B,
2024-02-16,EA-001,0.300
2024-02-16,EA-007,
2024-02-16,EA-021-PR,0.100
2024-02-16,EA-062-TOT,
2024-02-16,EA-063-PR,0.000
2024-02-16,EA-112-TOT,
2024-02-16,EA-117-TOT,
2024-02-16,EA-430B,
2024-02-17,EA-430B,
2024-02-17,EA-001,0.300
2024-02-17,EA-007,
2024-02-17,EA-021-PR,0.080
2024-02-17,EA-062-TOT,
2024-02-17,EA-063-PR,0.000
2024-02-17,EA-112-TOT,
2024-02-17,EA-117-TOT,
2024-02-18,EA-001,0.300
2024-02-18,EA-007,
2024-02-18,EA-021-PR,0.080
2024-02-18,EA-062-TOT,
2024-02-18,EA-063-PR,0.000
2024-02-18,EA-112-TOT,
2024-02-18,EA-117-TOT,
2024-02-18,EA-430B,
2024-02-19,EA-001,0.300
2024-02-19,EA-007,
2024-02-19,EA-021-PR,0.090
2024-02-19,EA-062-TOT,
2024-02-19,EA-063-PR,0.000
2024-02-19,EA-112-TOT,
2024-02-19,EA-117-TOT,
2024-02-19,EA-430B,
2024-02-20,EA-001,0.300
2024-02-20,EA-007,
2024-02-20,EA-021-PR,0.090
2024-02-20,EA-062-TOT,
2024-02-20,EA-063-PR,0.000
2024-02-20,EA-112-TOT,
2024-02-20,EA-117-TOT,
2024-02-20,EA-430B,
2024-02-21,EA-001,0.300
2024-02-21,EA-007,
2024-02-21,EA-021-PR,0.080
2024-02-21,EA-062-TOT,
2024-02-21,EA-063-PR,0.000
2024-02-21,EA-112-TOT,
2024-02-21,EA-117-TOT,
2024-02-21,EA-430B,
2024-02-22,EA-001,0.300
2024-02-22,EA-007,
2024-02-22,EA-021-PR,0.090
2024-02-22,EA-062-TOT,
2024-02-22,EA-063-PR,0.000
2024-02-22,EA-112-TOT,
2024-02-22,EA-117-TOT,
2024-02-22,EA-430B,
2024-02-23,EA-001,0.300
2024-02-23,EA-007,
2024-02-23,EA-021-PR,0.080
2024-02-23,EA-062-TOT,
2024-02-23,EA-063-PR,0.000
2024-02-23,EA-112-TOT,
2024-02-23,EA-117-TOT,
2024-02-23,EA-430B,
2024-02-24,EA-001,0.300
2024-02-24,EA-007,
2024-02-24,EA-021-PR,0.070
2024-02-24,EA-062-TOT,
2024-02-24,EA-063-PR,0.000
2024-02-24,EA-112-TOT,
2024-02-24,EA-117-TOT,
2024-02-24,EA-430B,
2024-02-25,EA-001,0.300
2024-02-25,EA-007,
2024-02-25,EA-021-PR,0.120
2024-02-25,EA-062-TOT,
2024-02-25,EA-063-PR,0.000
2024-02-25,EA-112-TOT,
2024-02-25,EA-117-TOT,
2024-02-25,EA-430B,
2024-02-26,EA-001,0.300
2024-02-26,EA-007,
2024-02-26,EA-021-PR,0.140
2024-02-26,EA-062-TOT,
2024-02-26,EA-063-PR,0.190
2024-02-26,EA-112-TOT,
2024-02-26,EA-117-TOT,
2024-02-26,EA-430B,
2024-02-27,EA-001,0.350
2024-02-27,EA-007,
2024-02-27,EA-021-PR,0.120
2024-02-27,EA-062-TOT,
2024-02-27,EA-063-PR,0.230
2024-02-27,EA-112-TOT,
2024-02-27,EA-117-TOT,
2024-02-27,EA-430B,
2024-02-28,EA-001,0.360
2024-02-28,EA-007,
2024-02-28,EA-021-PR,0.120
2024-02-28,EA-062-TOT,
2024-02-28,EA-063-PR,0.240
2024-02-28,EA-112-TOT,
2024-02-28,EA-117-TOT,
2024-02-28,EA-430B,
2024-02-29,EA-001,0.360
2024-02-29,EA-007,
2024-02-29,EA-021-PR,0.140
2024-02-29,EA-062-TOT,
2024-02-29,EA-063-PR,0.260
2024-02-29,EA-112-TOT,
2024-02-29,EA-117-TOT,
2024-02-29,EA-430B,
2024-03-01,EA-001,0.350
2024-03-01,EA-007,
2024-03-01,EA-021-PR,0.160
2024-03-01,EA-062-TOT,
2024-03-01,EA-063-PR,0.270
2024-03-01,EA-112-TOT,
2024-03-01,EA-117-TOT,
2024-03-01,EA-430B,
2024-03-02,EA-001,0.350
2024-03-02,EA-007,
2024-03-02,EA-021-PR,0.150
2024-03-02,EA-062-TOT,
2024-03-02,EA-063-PR,0.270
2024-03-02,EA-112-TOT,
2024-03-02,EA-117-TOT,
2024-03-02,EA-430B,
2024-03-03,EA-001,0.350
2024-03-03,EA-007,
2024-03-03,EA-021-PR,0.160
2024-03-03,EA-062-TOT,
2024-03-03,EA-063-PR,0.280
2024-03-03,EA-112-TOT,
2024-03-03,EA-117-TOT,
2024-03-03,EA-430B,
2024-03-04,EA-001,0.350
2024-03-04,EA-007,
2024-03-04,EA-021-PR,0.180
2024-03-04,EA-062-TOT,
2024-03-04,EA-063-PR,0.290
2024-03-04,EA-112-TOT,
2024-03-04,EA-117-TOT,
2024-03-04,EA-430B,
2024-03-05,EA-062-TOT,
2024-03-05,EA-063-PR,0.280
2024-03-05,EA-112-TOT,
2024-03-05,EA-117-TOT,
2024-03-05,EA-430B,
2024-03-05,EA-001,0.350
2024-03-05,EA-007,
2024-03-05,EA-021-PR,0.170
2024-03-06,EA-001,0.350
2024-03-06,EA-007,
2024-03-06,EA-021-PR,0.150
2024-03-06,EA-062-TOT,
2024-03-06,EA-063-PR,0.270
2024-03-06,EA-112-TOT,
2024-03-06,EA-117-TOT,
2024-03-06,EA-430B,
2024-03-07,EA-001,0.350
2024-03-07,EA-007,
2024-03-07,EA-021-PR,0.160
2024-03-07,EA-062-TOT,
2024-03-07,EA-063-PR,0.280
2024-03-07,EA-112-TOT,
2024-03-07,EA-117-TOT,
2024-03-07,EA-430B,
2024-03-08,EA-001,0.350
2024-03-08,EA-007,
2024-03-08,EA-021-PR,0.160
2024-03-08,EA-062-TOT,
2024-03-08,EA-063-PR,0.280
2024-03-08,EA-112-TOT,
2024-03-08,EA-117-TOT,
2024-03-08,EA-430B,
2024-03-09,EA-001,0.350
2024-03-09,EA-007,
2024-03-09,EA-021-PR,0.170
2024-03-09,EA-062-TOT,
2024-03-09,EA-063-PR,0.260
2024-03-09,EA-112-TOT,
2024-03-09,EA-117-TOT,
2024-03-09,EA-430B,
2024-03-10,EA-001,0.350
2024-03-10,EA-007,
2024-03-10,EA-021-PR,0.170
2024-03-10,EA-062-TOT,
2024-03-10,EA-063-PR,0.220
2024-03-10,EA-112-TOT,
2024-03-10,EA-117-TOT,
2024-03-10,EA-430B,
2024-03-11,EA-001,0.390
2024-03-11,EA-007,
2024-03-11,EA-021-PR,0.160
2024-03-11,EA-062-TOT,
2024-03-11,EA-063-PR,0.210
2024-03-11,EA-112-TOT,
2024-03-11,EA-117-TOT,
2024-03-11,EA-430B,
2024-03-12,EA-001,0.390
2024-03-12,EA-007,
2024-03-12,EA-021-PR,0.160
2024-03-12,EA-062-TOT,
2024-03-12,EA-063-PR,0.210
2024-03-12,EA-112-TOT,
2024-03-12,EA-117-TOT,
2024-03-12,EA-430B,
2024-03-13,EA-001,0.390
2024-03-13,EA-007,
2024-03-13,EA-021-PR,0.160
2024-03-13,EA-062-TOT,
2024-03-13,EA-063-PR,0.220
2024-03-13,EA-112-TOT,
2024-03-13,EA-117-TOT,
2024-03-13,EA-430B,
2024-03-14,EA-001,0.390
2024-03-14,EA-007,
2024-03-14,EA-021-PR,0.170
2024-03-14,EA-062-TOT,
2024-03-14,EA-063-PR,0.240
2024-03-14,EA-112-TOT,
2024-03-14,EA-117-TOT,
2024-03-14,EA-430B,
2024-03-15,EA-001,0.390
2024-03-15,EA-007,
2024-03-15,EA-021-PR,0.170
2024-03-15,EA-062-TOT,
2024-03-15,EA-063-PR,0.230
2024-03-15,EA-112-TOT,
2024-03-15,EA-117-TOT,
2024-03-15,EA-430B,
2024-03-16,EA-001,0.390
2024-03-16,EA-007,
2024-03-16,EA-021-PR,0.140
2024-03-16,EA-062-TOT,
2024-03-16,EA-063-PR,0.190
2024-03-16,EA-112-TOT,
2024-03-16,EA-117-TOT,
2024-03-16,EA-430B,
2024-03-17,EA-001,0.390
2024-03-17,EA-007,
2024-03-17,EA-021-PR,0.150
2024-03-17,EA-062-TOT,
2024-03-17,EA-063-PR,0.210
2024-03-17,EA-112-TOT,
2024-03-17,EA-117-TOT,
2024-03-17,EA-430B,
2024-03-18,EA-001,0.390
2024-03-18,EA-007,
2024-03-18,EA-021-PR,0.150
2024-03-18,EA-062-TOT,
2024-03-18,EA-063-PR,0.190
2024-03-18,EA-112-TOT,
2024-03-18,EA-117-TOT,
2024-03-18,EA-430B,
2024-03-19,EA-001,0.390
2024-03-19,EA-007,
2024-03-19,EA-021-PR,0.130
2024-03-19,EA-062-TOT,
2024-03-19,EA-063-PR,0.170
2024-03-19,EA-112-TOT,
2024-03-19,EA-117-TOT,
2024-03-19,EA-430B,
2024-03-20,EA-001,0.380
2024-03-20,EA-007,
2024-03-20,EA-021-PR,0.140
2024-03-20,EA-062-TOT,
2024-03-20,EA-063-PR,0.190
2024-03-20,EA-112-TOT,
2024-03-20,EA-117-TOT,
2024-03-20,EA-430B,
2024-03-21,EA-001,0.390
2024-03-21,EA-007,
2024-03-21,EA-021-PR,0.130
2024-03-21,EA-062-TOT,
2024-03-21,EA-063-PR,0.180
2024-03-21,EA-112-TOT,
2024-03-21,EA-117-TOT,
2024-03-21,EA-430B,
2024-03-22,EA-001,0.430
2024-03-22,EA-007,
2024-03-22,EA-021-PR,0.110
2024-03-22,EA-062-TOT,
2024-03-22,EA-063-PR,0.150
2024-03-22,EA-112-TOT,
2024-03-22,EA-117-TOT,
2024-03-22,EA-430B,
2024-03-23,EA-001,0.430
2024-03-23,EA-007,
2024-03-23,EA-021-PR,0.100
2024-03-23,EA-062-TOT,
2024-03-23,EA-063-PR,0.080
2024-03-23,EA-112-TOT,
2024-03-23,EA-117-TOT,
2024-03-23,EA-430B,
2024-03-24,EA-001,0.440
2024-03-24,EA-007,
2024-03-24,EA-021-PR,0.140
2024-03-24,EA-062-TOT,
2024-03-24,EA-063-PR,0.210
