fec_medida,codigo,evapor_diaria_m3,desague_diario_m3,altura_diaria_m,superf_diaria_m2,aport_diaria_m3,volumen_diario_m3
2019-03-12,EB-010,9882.0,1624320.0,28.0,2245909.0,1283798.0,19256837.0
2019-03-13,EB-004,14173.0,1166400.0,31.0,2402122.0,1977619.0,20878831.0
2019-03-13,EB-006,12829.0,414720.0,37.0,3207314.0,266995.0,36651088.0
2019-03-13,EB-009,58765.0,250560.0,56.0,8049964.0,512672.0,135750198.0
2019-03-13,EB-010,11563.0,1537920.0,28.0,2223710.0,1178799.0,18886153.0
2019-03-14,EB-004,9901.0,1252800.0,31.0,2414970.0,2061396.0,21176406.0
2019-03-14,EB-006,1442.0,432000.0,37.0,3204447.0,350088.0,36554756.0
2019-03-14,EB-009,53282.0,250560.0,56.0,8073067.0,520056.0,136467532.0
2019-03-14,EB-010,9701.0,1572480.0,28.0,2204816.0,1266705.0,18570677.0
2019-03-15,EB-004,11907.0,1252800.0,31.0,2430073.0,2145856.0,21521875.0
2019-03-15,EB-006,14411.0,466560.0,37.0,3202535.0,416750.0,36490535.0
2019-03-15,EB-009,6155.0,224640.0,56.0,8098737.0,570367.0,137287389.0
2019-03-15,EB-010,12449.0,1594080.0,28.0,2183954.0,1270178.0,18234326.0
2019-03-16,EB-004,13864.0,1278720.0,31.0,2432231.0,1817137.0,21571228.0
2019-03-16,EB-006,16284.0,457920.0,37.0,3192976.0,153096.0,36169427.0
2019-03-16,EB-009,7066.0,224640.0,56.0,8121840.0,557972.0,138025261.0
2019-03-16,EB-010,13788.0,1598400.0,28.0,2154419.0,1299067.0,17921205.0
2019-03-17,EB-004,1854.0,1218240.0,31.0,2407777.0,1228476.0,21009964.0
2019-03-17,EB-006,15603.0,466560.0,37.0,3184373.0,193167.0,35880431.0
2019-03-17,EB-009,77401.0,224640.0,56.0,8147510.0,568939.0,138845119.0
2019-03-17,EB-010,12915.0,1244160.0,28.0,2152450.0,1236200.0,17900330.0
2019-03-18,EB-004,4538.0,1244160.0,31.0,2388417.0,1205854.0,20561040.0
2019-03-18,EB-006,5725.0,432000.0,37.0,3180550.0,309282.0,35751988.0
2019-03-18,EB-009,2205.0,259200.0,56.0,8166634.0,485964.0,139455913.0
2019-03-18,EB-010,4545.0,1121472.0,28.0,2164264.0,1251266.0,18025579.0
2019-03-19,EB-004,5465.0,1209600.0,31.0,2376189.0,1484494.0,20277509.0
2019-03-19,EB-006,7306.0,475200.0,37.0,3176726.0,354063.0,35623545.0
2019-03-19,EB-009,36052.0,216000.0,56.0,8193716.0,564041.0,140320862.0
2019-03-19,EB-010,6957.0,1106784.0,28.0,2174109.0,1218115.0,18129953.0
2019-03-20,EB-004,6845.0,1464480.0,30.0,2360345.0,1233516.0,19910100.0
2019-03-20,EB-006,6989.0,432000.0,37.0,3176726.0,438989.0,35623545.0
2019-03-20,EB-009,24612.0,250560.0,57.0,8203984.0,473516.0,140648806.0
2019-03-20,EB-010,4557.0,1508544.0,28.0,2170171.0,1471351.0,18088203.0
2019-03-21,EB-004,14086.0,1544832.0,30.0,2347659.0,1523954.0,19615936.0
2019-03-21,EB-006,8572.0,449280.0,37.0,3174814.0,393631.0,35559324.0
2019-03-21,EB-009,45207.0,241920.0,57.0,8219386.0,519841.0,141140720.0
2019-03-21,EB-010,7379.0,1546560.0,28.0,2170171.0,1553939.0,18088203.0
2019-03-22,EB-004,8437.0,1425600.0,30.0,2343583.0,1590087.0,19521426.0
2019-03-22,EB-006,7306.0,449280.0,37.0,3176726.0,520807.0,35623545.0
2019-03-22,EB-009,41997.0,241920.0,57.0,8234788.0,525272.0,141632635.0
2019-03-22,EB-010,7547.0,1572480.0,28.0,2156388.0,1433904.0,17942080.0
2019-03-23,EB-004,42.0,1434240.0,30.0,2333393.0,1392244.0,19285150.0
2019-03-23,EB-006,6657.0,432000.0,37.0,3170035.0,213882.0,35398770.0
2019-03-23,EB-009,1732.0,250560.0,57.0,8247623.0,487728.0,142042563.0
2019-03-23,EB-010,5147.0,1563840.0,28.0,2144574.0,1443738.0,17816831.0
2019-03-24,EB-004,6508.0,1468800.0,30.0,2324223.0,1513219.0,19072501.0
2019-03-24,EB-006,7918.0,440640.0,37.0,3167167.0,352226.0,35302438.0
2019-03-24,EB-009,38836.0,241920.0,57.0,8263025.0,522111.0,142534478.0
2019-03-24,EB-010,8849.0,1323648.0,28.0,2158357.0,1478621.0,17962955.0
2019-03-25,EB-004,10222.0,1429920.0,30.0,2323204.0,1597955.0,19048874.0
2019-03-25,EB-006,9473.0,449280.0,37.0,3157739.0,173039.0,35016724.0
2019-03-25,EB-009,52138.0,241920.0,57.0,8275860.0,522547.0,142944407.0
2019-03-25,EB-010,1285.0,1226880.0,28.0,2178047.0,1448477.0,18171702.0
2019-03-26,EB-004,6743.0,1425600.0,30.0,2325241.0,1695598.0,19096129.0
2019-03-26,EB-006,8811.0,457920.0,37.0,3146661.0,187580.0,34737573.0
2019-03-26,EB-009,36482.0,241920.0,57.0,8291262.0,554316.0,143436321.0
2019-03-26,EB-010,8776.0,1209600.0,28.0,2194020.0,1437079.0,18390405.0
2019-03-27,EB-004,8611.0,1486080.0,30.0,2327279.0,1697466.0,19143384.0
2019-03-27,EB-006,6271.0,449280.0,36.0,3135584.0,176400.0,34458422.0
2019-03-27,EB-009,38199.0,241920.0,57.0,8304097.0,534528.0,143846250.0
2019-03-27,EB-010,9399.0,1624320.0,28.0,2185923.0,1498515.0,18255201.0
2019-03-28,EB-004,8131.0,1477440.0,30.0,2323204.0,1624341.0,19048874.0
2019-03-28,EB-006,5635.0,457920.0,36.0,3130660.0,339488.0,34334355.0
2019-03-28,EB-009,48253.0,224640.0,57.0,8319499.0,531528.0,144338165.0
2019-03-28,EB-010,10634.0,1645920.0,28.0,2170171.0,1489556.0,18088203.0
2019-03-29,EB-004,5795.0,1468800.0,30.0,2318109.0,1632937.0,18930736.0
2019-03-29,EB-006,7817.0,475200.0,36.0,3126967.0,389967.0,34241305.0
2019-03-29,EB-009,27521.0,216000.0,57.0,8339680.0,552310.0,144923434.0
2019-03-29,EB-010,7425.0,1326240.0,28.0,2183954.0,1479788.0,18234326.0
2019-03-30,EB-004,6442.0,1486080.0,30.0,2300684.0,1393076.0,18563450.0
2019-03-30,EB-006,4995.0,449280.0,36.0,3122044.0,330208.0,34117238.0
2019-03-30,EB-009,33434.0,233280.0,57.0,8358400.0,507841.0,145432401.0
2019-03-30,EB-010,7464.0,1313280.0,28.0,2195370.0,1499357.0,18412939.0
2019-03-31,EB-004,9170.0,1468800.0,30.0,2291634.0,1548501.0,18383034.0
2019-03-31,EB-006,1557.0,475200.0,36.0,3113428.0,259640.0,33900121.0
2019-03-31,EB-009,419.0,216000.0,57.0,8380240.0,554785.0,146026196.0
2019-03-31,EB-010,0.0,1209600.0,28.0,2211564.0,1480008.0,18683347.0
2019-04-01,EB-004,2525.0,1365120.0,30.0,2295028.0,1634021.0,18450690.0
2019-04-01,EB-006,3733.0,475200.0,36.0,3110966.0,416899.0,33838087.0
2019-04-01,EB-009,23526.0,216000.0,57.0,8402080.0,634601.0,146619991.0
2019-04-01,EB-010,4483.0,881280.0,28.0,2241253.0,1381511.0,19179095.0
2019-04-02,EB-004,4599.0,1183680.0,30.0,2299552.0,1667287.0,18540898.0
2019-04-02,EB-006,746.0,475200.0,36.0,3108504.0,420627.0,33776054.0
2019-04-02,EB-009,21068.0,216000.0,57.0,8427040.0,526891.0,147298614.0
2019-04-02,EB-010,5674.0,717120.0,29.0,2269593.0,1196008.0,19652309.0
2019-04-03,EB-004,11693.0,1080000.0,30.0,2292765.0,1509341.0,18405586.0
2019-04-03,EB-006,10854.0,345600.0,36.0,3101119.0,170353.0,33589953.0
2019-04-03,EB-009,59164.0,250560.0,57.0,8452000.0,435387.0,147977237.0
2019-04-03,EB-010,10316.0,699840.0,29.0,2292535.0,1093234.0,20035387.0
2019-04-04,EB-004,8013.0,1010880.0,30.0,2289372.0,1504197.0,18337930.0
2019-04-04,EB-006,9285.0,475200.0,36.0,3094964.0,329402.0,33434870.0
2019-04-04,EB-009,55141.0,216000.0,58.0,8483200.0,566460.0,148825516.0
2019-04-04,EB-010,9708.0,708480.0,29.0,2311428.0,1033664.0,20350863.0
2019-04-05,EB-004,6166.0,976320.0,30.0,2283716.0,1258526.0,18225170.0
2019-04-05,EB-006,6192.0,475200.0,36.0,3096195.0,512408.0,33465886.0
2019-04-05,EB-009,27226.0,216000.0,58.0,8508160.0,533049.0,149504139.0
2019-04-05,EB-010,4628.0,939600.0,29.0,2314127.0,989296.0,20395931.0
2019-04-06,EB-004,7518.0,924480.0,30.0,2278061.0,1398118.0,18112410.0
2019-04-06,EB-006,6175.0,466560.0,36.0,3087579.0,255618.0,33248769.0
2019-04-06,EB-009,43567.0,233280.0,58.0,8542480.0,631074.0,150437246.0
2019-04-06,EB-010,8789.0,950400.0,29.0,2312778.0,936655.0,20373397.0
2019-04-07,EB-004,5935.0,928800.0,30.0,2282585.0,1413743.0,18202618.0
2019-04-07,EB-006,4006.0,475200.0,36.0,3081425.0,324122.0,33093685.0
2019-04-07,EB-009,317.0,216000.0,58.0,8567440.0,537523.0,151115869.0
2019-04-07,EB-010,6013.0,933120.0,29.0,2312778.0,939133.0,20373397.0
2019-04-08,EB-004,7083.0,950400.0,30.0,2284847.0,1451867.0,18247722.0
2019-04-08,EB-006,8353.0,475200.0,36.0,3093734.0,793721.0,33403853.0
2019-04-08,EB-009,28365.0,216000.0,58.0,8595520.0,558536.0,151879320.0
2019-04-08,EB-010,5779.0,976320.0,29.0,2311428.0,959565.0,20350863.0
2019-04-09,EB-004,783.0,907200.0,30.0,2302946.0,1578262.0,18608554.0
2019-04-09,EB-006,9388.0,475200.0,36.0,3129429.0,1384074.0,34303339.0
2019-04-09,EB-009,46534.0,233280.0,58.0,8617360.0,571209.0,152473115.0
2019-04-09,EB-010,6006.0,933120.0,29.0,2310079.0,916592.0,20328329.0
2019-04-10,EB-004,7415.0,924480.0,30.0,2317090.0,1705649.0,18907108.0
2019-04-10,EB-006,5384.0,475200.0,37.0,3167167.0,1479683.0,35302438.0
2019-04-10,EB-009,3804.0,216000.0,58.0,8645440.0,548531.0,153242806.0
2019-04-10,EB-010,5313.0,928800.0,29.0,2310079.0,934113.0,20328329.0
2019-04-11,EB-004,10555.0,1140480.0,30.0,2345621.0,2287808.0,19568681.0
2019-04-11,EB-006,6067.0,466560.0,37.0,3192976.0,1339616.0,36169427.0
2019-04-11,EB-009,62449.0,241920.0,58.0,8673520.0,620700.0,154034337.0
2019-04-11,EB-010,9702.0,1144800.0,29.0,2310079.0,1154502.0,20328329.0
2019-04-12,EB-004,11274.0,1907971.0,30.0,2348678.0,2422128.0,19639564.0
2019-04-12,EB-006,16013.0,466560.0,37.0,3202535.0,803681.0,36490535.0
2019-04-12,EB-009,60889.0,233280.0,58.0,8698480.0,565753.0,154737921.0
2019-04-12,EB-010,10819.0,2047680.0,29.0,2301982.0,1923295.0,20193125.0
2019-04-13,EB-004,12633.0,2047680.0,30.0,2339507.0,2366064.0,19426915.0
2019-04-13,EB-006,16017.0,475200.0,37.0,3203491.0,523327.0,36522645.0
2019-04-13,EB-009,63727.0,241920.0,58.0,8729680.0,666727.0,155617401.0
2019-04-13,EB-010,11293.0,2004480.0,29.0,2304681.0,2060841.0,20238193.0
2019-04-14,EB-004,10606.0,1512000.0,30.0,2356829.0,2269875.0,19828584.0
2019-04-14,EB-006,16673.0,457920.0,37.0,3206358.0,570925.0,36618977.0
2019-04-14,EB-009,63011.0,241920.0,58.0,8751520.0,574966.0,156233036.0
2019-04-14,EB-010,12743.0,1313280.0,29.0,2316826.0,1528829.0,20440999.0
2019-04-15,EB-004,10433.0,1404000.0,31.0,2371095.0,2306820.0,20159371.0
2019-04-15,EB-006,15725.0,475200.0,37.0,3209226.0,587258.0,36715310.0
2019-04-15,EB-009,58844.0,216000.0,58.0,8782720.0,592724.0,157112516.0
2019-04-15,EB-010,10676.0,1339200.0,29.0,2320875.0,1417478.0,20508601.0
2019-04-16,EB-004,11187.0,1555200.0,31.0,2380265.0,2150555.0,20372019.0
2019-04-16,EB-006,12531.0,457920.0,37.0,3213050.0,598893.0,36843752.0
2019-04-16,EB-009,53708.0,250560.0,59.0,8804560.0,548383.0,157728151.0
2019-04-16,EB-010,12581.0,1391040.0,29.0,2329743.0,1570516.0,20675496.0
2019-04-17,EB-004,906.0,1555200.0,31.0,2384341.0,2229011.0,20466530.0
2019-04-17,EB-006,8997.0,475200.0,37.0,3213050.0,484197.0,36843752.0
2019-04-17,EB-009,43295.0,241920.0,59.0,8835760.0,594455.0,158607631.0
2019-04-17,EB-010,8892.0,1366848.0,29.0,2339879.0,1566478.0,20866234.0
2019-04-18,EB-004,3032.0,1555200.0,30.0,2332374.0,914824.0,19261522.0
2019-04-18,EB-006,322.0,475200.0,37.0,3219741.0,703195.0,37068527.0
2019-04-18,EB-009,798.0,241920.0,59.0,8866960.0,567779.0,159487110.0
2019-04-18,EB-010,1176.0,1347840.0,29.0,2351281.0,1563596.0,21080814.0
2019-04-19,EB-004,1843.0,941760.0,30.0,2304077.0,874787.0,18631106.0
2019-04-19,EB-006,0.0,475200.0,37.0,3235035.0,988972.0,37582299.0
2019-04-19,EB-009,11588.0,216000.0,59.0,8913760.0,985208.0,160806330.0
2019-04-19,EB-010,0.0,328320.0,30.0,2384221.0,948218.0,21700712.0
2019-04-20,EB-004,2371.0,432000.0,31.0,2371095.0,2532876.0,20159371.0
2019-04-20,EB-006,0.0,475200.0,38.0,3327563.0,3756012.0,40863111.0
2019-04-20,EB-009,8067.0,233280.0,59.0,8963492.0,1090660.0,162225883.0
2019-04-20,EB-010,3356.0,302400.0,30.0,2396890.0,544178.0,21939134.0
2019-04-21,EB-004,2391.0,449280.0,31.0,2391474.0,1494463.0,20631923.0
2019-04-21,EB-006,0.0,475200.0,39.0,3378614.0,2220534.0,42608445.0
2019-04-21,EB-009,26101.0,216000.0,59.0,9000368.0,764397.0,163318419.0
2019-04-21,EB-010,3614.0,311040.0,30.0,2409559.0,553076.0,22177556.0
2019-04-22,EB-004,5966.0,475200.0,31.0,2386379.0,933268.0,20513785.0
2019-04-22,EB-006,856.0,475200.0,39.0,3424101.0,1979693.0,44104378.0
2019-04-22,EB-009,26199.0,233280.0,59.0,9034171.0,690729.0,164319909.0
2019-04-22,EB-010,4118.0,293760.0,30.0,2422228.0,536300.0,22415978.0
2019-04-23,EB-004,6882.0,470880.0,31.0,2373133.0,689003.0,20206626.0
2019-04-23,EB-006,693.0,475200.0,40.0,3464815.0,1786025.0,45408273.0
2019-04-23,EB-009,23561.0,233280.0,59.0,9061828.0,557843.0,165139311.0
2019-04-23,EB-010,6081.0,285120.0,30.0,2432363.0,481938.0,22606715.0
2019-04-24,EB-004,9419.0,501120.0,30.0,2354791.0,603642.0,19781329.0
2019-04-24,EB-006,122.0,475200.0,40.0,3485762.0,1118932.0,46039805.0
2019-04-24,EB-009,44538.0,241920.0,59.0,9089485.0,587459.0,165958712.0
2019-04-24,EB-010,13441.0,293760.0,30.0,2443765.0,521781.0,22821295.0
2019-04-25,EB-004,7714.0,501120.0,30.0,2337469.0,435485.0,19379660.0
2019-04-25,EB-006,8755.0,475200.0,40.0,3502055.0,975147.0,46530997.0
2019-04-25,EB-009,40088.0,216000.0,60.0,9110996.0,565081.0,166596025.0
2019-04-25,EB-010,884.0,293760.0,30.0,2455523.0,524960.0,23043655.0
2019-04-26,EB-004,10924.0,483840.0,30.0,2324223.0,766485.0,19072501.0
2019-04-26,EB-006,14821.0,475200.0,40.0,3528821.0,1296979.0,47337955.0
2019-04-26,EB-009,52108.0,241920.0,60.0,9141726.0,625594.0,167506471.0
2019-04-26,EB-010,1061.0,259200.0,30.0,2467459.0,496059.0,23269904.0
2019-04-27,EB-004,9668.0,432000.0,30.0,2301815.0,387169.0,18586002.0
2019-04-27,EB-006,12432.0,475200.0,41.0,3552096.0,1189334.0,48039657.0
2019-04-27,EB-009,52248.0,241920.0,60.0,9166310.0,590525.0,168234828.0
2019-04-27,EB-010,11393.0,259200.0,30.0,2476743.0,446564.0,23445875.0
2019-04-28,EB-004,10014.0,449280.0,30.0,2275798.0,363958.0,18067306.0
2019-04-28,EB-006,13922.0,475200.0,41.0,3569790.0,1016681.0,48567216.0
2019-04-28,EB-009,59741.0,216000.0,60.0,9190894.0,580738.0,168963185.0
2019-04-28,EB-010,13183.0,254880.0,30.0,2487353.0,469173.0,23646985.0
2019-04-29,EB-004,7862.0,449280.0,29.0,2246388.0,302789.0,17480953.0
2019-04-29,EB-006,12194.0,608400.0,41.0,3586610.0,1056997.0,49003619.0
2019-04-29,EB-009,32276.0,216000.0,60.0,9221624.0,726722.0,169873631.0
2019-04-29,EB-010,10464.0,380160.0,30.0,2491331.0,466040.0,23722401.0
2019-04-30,EB-004,5307.0,432000.0,29.0,2211323.0,256595.0,16781841.0
2019-04-30,EB-006,7909.0,544320.0,41.0,3595020.0,770430.0,49221820.0
2019-04-30,EB-009,0.0,241920.0,60.0,9252354.0,633966.0,170784077.0
2019-04-30,EB-010,8641.0,864000.0,30.0,2468786.0,445282.0,23295042.0
2019-05-01,EB-004,5227.0,475200.0,29.0,2177992.0,343456.0,16126470.0
2019-05-01,EB-006,8275.0,587520.0,41.0,3597823.0,668529.0,49294554.0
2019-05-01,EB-009,0.0,241920.0,60.0,9283084.0,658550.0,171719107.0
2019-05-01,EB-010,9277.0,1002240.0,30.0,2441231.0,490086.0,22773611.0
2019-05-02,EB-004,879.0,673920.0,29.0,2143912.0,156411.0,15461931.0
2019-05-02,EB-006,12233.0,596160.0,41.0,3597823.0,608393.0,49294554.0
2019-05-02,EB-009,69761.0,216000.0,60.0,9301522.0,712226.0,172283812.0
2019-05-02,EB-010,15244.0,1080000.0,30.0,2419694.0,689926.0,22368293.0
2019-05-03,EB-004,6537.0,691200.0,28.0,2108732.0,270960.0,14775954.0
2019-05-03,EB-006,0.0,604800.0,41.0,3604831.0,786634.0,49476388.0
2019-05-03,EB-009,34518.0,216000.0,60.0,9329179.0,838376.0,173130870.0
2019-05-03,EB-010,8336.0,1431000.0,29.0,2381687.0,724070.0,21653027.0
2019-05-04,EB-004,11578.0,699840.0,28.0,2067467.0,239017.0,14087553.0
2019-05-04,EB-006,0.0,604800.0,41.0,3606233.0,641167.0,49512755.0
2019-05-04,EB-009,69195.0,216000.0,60.0,9350690.0,728018.0,173789693.0
2019-05-04,EB-010,11231.0,1512000.0,29.0,2339879.0,736438.0,20866234.0
2019-05-05,EB-004,8289.0,691200.0,28.0,2021648.0,183671.0,13442135.0
2019-05-05,EB-006,0.0,596160.0,41.0,3599225.0,414326.0,49330921.0
2019-05-05,EB-009,46846.0,216000.0,60.0,9369128.0,697952.0,174354399.0
2019-05-05,EB-010,10845.0,1274400.0,29.0,2307380.0,702272.0,20283261.0
2019-05-06,EB-004,816.0,691200.0,27.0,1990148.0,264276.0,12998411.0
2019-05-06,EB-006,21562.0,604800.0,41.0,3593618.0,480894.0,49185453.0
2019-05-06,EB-009,41292.0,216000.0,60.0,9384493.0,719239.0,174824986.0
2019-05-06,EB-010,8635.0,1278720.0,29.0,2272292.0,701471.0,19697377.0
2019-05-07,EB-004,8618.0,665280.0,27.0,1958648.0,230174.0,12554687.0
2019-05-07,EB-006,22981.0,578880.0,41.0,3590815.0,529127.0,49112719.0
2019-05-07,EB-009,54501.0,224640.0,60.0,9396785.0,655612.0,175201457.0
2019-05-07,EB-010,10061.0,1278720.0,28.0,2235855.0,680363.0,19088959.0
2019-05-08,EB-004,1336.0,502848.0,27.0,1936256.0,222725.0,12261204.0
2019-05-08,EB-006,18658.0,475200.0,41.0,3588011.0,421125.0,49039986.0
2019-05-08,EB-009,75248.0,241920.0,60.0,9406004.0,599520.0,175483809.0
2019-05-08,EB-010,10737.0,1252800.0,28.0,2191321.0,519915.0,18345337.0
2019-05-09,EB-004,10937.0,432000.0,27.0,1918829.0,237678.0,12055945.0
2019-05-09,EB-006,13634.0,552960.0,41.0,3588011.0,566594.0,49039986.0
2019-05-09,EB-009,73463.0,224640.0,61.0,9418296.0,674574.0,175860280.0
2019-05-09,EB-010,9315.0,1257120.0,28.0,2117008.0,445683.0,17524585.0
2019-05-10,EB-004,1293.0,432000.0,27.0,1901402.0,239672.0,11850687.0
2019-05-10,EB-006,23313.0,544320.0,41.0,3586610.0,531266.0,49003619.0
2019-05-10,EB-009,80056.0,630720.0,61.0,9418296.0,710776.0,175860280.0
2019-05-10,EB-010,10194.0,1688400.0,27.0,1998869.0,446110.0,16272101.0
2019-05-11,EB-004,9961.0,432000.0,27.0,1915660.0,609899.0,12018625.0
2019-05-11,EB-006,17877.0,604800.0,41.0,3575396.0,331741.0,48712683.0
2019-05-11,EB-009,75371.0,691200.0,61.0,9421369.0,860688.0,175954397.0
2019-05-11,EB-010,13089.0,1650240.0,26.0,1896885.0,451391.0,15060163.0
2019-05-12,EB-004,8086.0,432000.0,27.0,1925166.0,552046.0,12130585.0
2019-05-12,EB-006,13194.0,561600.0,41.0,3566061.0,322790.0,48460679.0
2019-05-12,EB-009,44324.0,371520.0,61.0,9430588.0,698197.0,176236750.0
2019-05-12,EB-010,8224.0,1272600.0,26.0,1827503.0,443522.0,14222861.0
2019-05-13,EB-004,8727.0,440640.0,27.0,1939425.0,617306.0,12298524.0
2019-05-13,EB-006,13169.0,578880.0,41.0,3559078.0,381538.0,48250168.0
2019-05-13,EB-009,46255.0,336960.0,61.0,9439807.0,665568.0,176519103.0
2019-05-13,EB-010,8694.0,1150200.0,26.0,1774308.0,453426.0,13517393.0
2019-05-14,EB-004,9188.0,630720.0,27.0,1914076.0,341350.0,11999966.0
2019-05-14,EB-006,14573.0,518400.0,41.0,3554423.0,392633.0,48109828.0
2019-05-14,EB-009,68011.0,388800.0,61.0,9445953.0,645046.0,176707338.0
2019-05-14,EB-010,10638.0,1408320.0,25.0,1715793.0,642944.0,12741379.0
2019-05-15,EB-004,14222.0,673920.0,27.0,1871300.0,184325.0,11496149.0
2019-05-15,EB-006,25542.0,475200.0,40.0,3547441.0,290231.0,47899317.0
2019-05-15,EB-009,108699.0,345600.0,61.0,9452099.0,642534.0,176895573.0
2019-05-15,EB-010,12425.0,1399680.0,25.0,1656619.0,693288.0,12022562.0
2019-05-16,EB-004,0.0,665280.0,26.0,1825356.0,124144.0,10955013.0
2019-05-16,EB-006,16629.0,475200.0,40.0,3538131.0,211148.0,47618636.0
2019-05-16,EB-009,55804.0,371520.0,61.0,9458245.0,615559.0,177083808.0
2019-05-16,EB-010,7471.0,1451520.0,24.0,1589493.0,677911.0,11241482.0
2019-05-17,EB-004,13881.0,660960.0,26.0,1779669.0,141498.0,10421670.0
2019-05-17,EB-006,21187.0,591840.0,40.0,3531148.0,402516.0,47408125.0
2019-05-17,EB-009,98366.0,640800.0,61.0,9458245.0,739166.0,177083808.0
2019-05-17,EB-010,10086.0,1572480.0,24.0,1505377.0,673635.0,10332551.0
2019-05-18,EB-004,10585.0,660960.0,26.0,1735215.0,175612.0,9925737.0
2019-05-18,EB-006,14782.0,552960.0,40.0,3519511.0,216891.0,47057274.0
2019-05-18,EB-009,77532.0,691200.0,61.0,9455172.0,674614.0,176989690.0
2019-05-18,EB-010,8345.0,1598400.0,23.0,1414463.0,671086.0,9396892.0
2019-05-19,EB-004,9695.0,691200.0,26.0,1762807.0,1008715.0,10233557.0
2019-05-19,EB-006,17522.0,600480.0,40.0,3504382.0,161895.0,46601167.0
2019-05-19,EB-009,75715.0,367200.0,61.0,9464391.0,725268.0,177272043.0
2019-05-19,EB-010,7624.0,1563840.0,22.0,1361500.0,706299.0,8531727.0
2019-05-20,EB-004,777.0,1209600.0,26.0,1765873.0,1251573.0,10267760.0
2019-05-20,EB-006,1888.0,561600.0,40.0,3496236.0,334885.0,46355572.0
2019-05-20,EB-009,6821.0,371520.0,61.0,9473610.0,722083.0,177554396.0
2019-05-20,EB-010,7374.0,1555200.0,22.0,1340726.0,1219706.0,8188859.0
2019-05-21,EB-004,513.0,1512000.0,26.0,1768938.0,1551332.0,10301962.0
2019-05-21,EB-006,939.0,829440.0,40.0,3477616.0,277468.0,45794210.0
2019-05-21,EB-009,44598.0,388800.0,61.0,9488975.0,903986.0,178024984.0
2019-05-21,EB-010,4015.0,1555200.0,22.0,1338233.0,1518071.0,8147715.0
2019-05-22,EB-004,7265.0,1555200.0,26.0,1772004.0,1596667.0,10336164.0
2019-05-22,EB-006,14864.0,864000.0,40.0,3456669.0,247331.0,45162677.0
2019-05-22,EB-009,637.0,388800.0,61.0,9507413.0,1017205.0,178589689.0
2019-05-22,EB-010,7347.0,1598400.0,22.0,1335740.0,1564603.0,8106571.0
2019-05-23,EB-004,10135.0,1537920.0,26.0,1778136.0,1616460.0,10404569.0
2019-05-23,EB-006,22337.0,967680.0,39.0,3436507.0,339700.0,44512360.0
2019-05-23,EB-009,86713.0,345600.0,61.0,9528924.0,1091136.0,179248512.0
2019-05-23,EB-010,9454.0,1607040.0,22.0,1331585.0,1547920.0,8037997.0
2019-05-24,EB-004,558.0,1555200.0,26.0,1800007.0,1812666.0,10656455.0
2019-05-24,EB-006,11276.0,924480.0,39.0,3416865.0,289785.0,43866389.0
2019-05-24,EB-009,51539.0,483840.0,61.0,9544289.0,1005967.0,179719100.0
2019-05-24,EB-010,4645.0,1623456.0,22.0,1327031.0,1562220.0,7972116.0
2019-05-25,EB-004,6317.0,1555200.0,26.0,1804760.0,1617497.0,10712435.0
2019-05-25,EB-006,12208.0,950400.0,39.0,3391020.0,112646.0,43016427.0
2019-05-25,EB-009,49759.0,345600.0,61.0,9568986.0,1151429.0,180475170.0
2019-05-25,EB-010,5153.0,1632960.0,22.0,1321246.0,1561210.0,7895213.0
2019-05-26,EB-004,8136.0,1581120.0,26.0,1807929.0,1626575.0,10749754.0
2019-05-26,EB-006,1751.0,864000.0,39.0,3367242.0,99545.0,42234462.0
2019-05-26,EB-009,53676.0,414720.0,61.0,9584916.0,954631.0,180961405.0
2019-05-26,EB-010,6787.0,1455840.0,22.0,1330754.0,1591697.0,8024283.0
2019-05-27,EB-004,9649.0,1546560.0,26.0,1820603.0,1705488.0,10899033.0
2019-05-27,EB-006,19757.0,967680.0,39.0,3348634.0,375464.0,41622489.0
2019-05-27,EB-009,74936.0,345600.0,61.0,9607218.0,1101264.0,181642133.0
2019-05-27,EB-010,8034.0,1416960.0,22.0,1339064.0,1562141.0,8161430.0
2019-05-28,EB-004,919.0,1555200.0,26.0,1838030.0,1769649.0,11104292.0
2019-05-28,EB-006,21004.0,950400.0,38.0,3333976.0,443141.0,41094226.0
2019-05-28,EB-009,6837.0,362880.0,61.0,9629520.0,1111979.0,182322862.0
2019-05-28,EB-010,8229.0,1395360.0,22.0,1349035.0,1568166.0,8326007.0
2019-05-29,EB-004,9809.0,1555200.0,26.0,1850705.0,1714288.0,11253571.0
2019-05-29,EB-006,16592.0,941760.0,38.0,3318401.0,397072.0,40532946.0
2019-05-29,EB-009,77164.0,475200.0,61.0,9645450.0,1038598.0,182809096.0
2019-05-29,EB-010,9565.0,1270080.0,22.0,1366486.0,1567654.0,8614016.0
2019-05-30,EB-004,10808.0,1555200.0,26.0,1863379.0,1715287.0,11402850.0
2019-05-30,EB-006,12902.0,777600.0,38.0,3308324.0,427322.0,40169766.0
2019-05-30,EB-009,67607.0,414720.0,61.0,9658194.0,871315.0,183198084.0
2019-05-30,EB-010,0.0,1296000.0,23.0,1382274.0,1556579.0,8874595.0
2019-05-31,EB-004,10703.0,1572480.0,27.0,1877638.0,1751122.0,11570789.0
2019-05-31,EB-006,15071.0,1296000.0,38.0,3276259.0,155495.0,39014190.0
